,nac,region,sexo,edad,edu,ingreso,esc,region,prof,ing_nivel
63877,1,11,2,26,15,687784,17,11,1,1
63878,1,11,2,62,7,281667,8,11,0,0
63879,1,11,1,57,11,"2,00E+05",11,11,0,0
63880,1,11,1,49,7,592467,8,11,0,1
63881,1,11,2,39,7,314311,7,11,0,0
63882,1,11,1,20,9,366667,10,11,0,0
63883,1,11,1,63,7,639000,8,11,0,1
63884,1,11,1,30,7,536667,8,11,0,1
63885,1,11,2,64,14,"5,00E+05",13,11,0,0
63886,1,11,1,45,9,"3,00E+05",12,11,0,0
63887,1,11,2,43,9,341688,12,11,0,0
63888,1,11,1,63,8,414000,12,11,0,0
63889,1,11,2,25,15,"3,00E+05",16,11,1,0
63890,1,11,1,55,7,368333,8,11,0,0
63891,1,11,2,46,9,358333,10,11,0,0
63892,1,11,1,43,11,650000,12,11,0,1
63893,1,11,1,67,7,294167,3,11,0,0
63894,1,11,1,28,12,626667,15,11,0,1
63895,1,11,2,22,12,536667,15,11,0,1
63896,1,11,1,36,9,301667,12,11,0,0
63897,1,11,2,37,9,270000,12,11,0,0
63898,1,11,1,46,7,280000,7,11,0,0
63899,1,11,2,48,7,250000,8,11,0,0
63900,1,11,1,36,9,550000,11,11,0,1
63901,1,11,2,32,9,550000,9,11,0,1
63902,1,11,1,18,9,350000,12,11,0,0
63903,1,11,1,74,1,284167,0,11,0,0
63904,1,11,1,36,15,1133333,17,11,1,1
63905,1,11,2,54,9,122500,10,11,0,0
63906,1,11,1,53,7,275000,5,11,0,0
63907,1,11,1,21,11,270000,12,11,0,0
63908,1,11,1,60,9,1123333,12,11,0,1
63909,1,11,1,53,7,450000,6,11,0,0
63910,1,11,2,45,9,288000,9,11,0,0
63911,1,11,2,54,9,589425,9,11,0,1
63912,1,11,1,53,9,270000,11,11,0,0
63913,1,11,2,26,11,"1,00E+05",12,11,0,0
63914,1,11,1,25,11,270000,10,11,0,0
63915,1,11,2,72,7,"1,00E+05",2,11,0,0
63916,1,11,1,51,9,40000,9,11,0,0
63917,1,11,1,37,15,553333,18,11,1,1
63918,1,11,1,30,13,270000,15,11,0,0
63919,1,11,2,26,13,450000,15,11,0,0
63920,1,11,2,38,9,277083,9,11,0,0
63921,1,11,1,44,7,310000,8,11,0,0
63922,1,11,2,37,11,3333,10,11,0,0
63923,1,11,1,30,11,350000,10,11,0,0
63924,1,11,1,36,9,1100000,12,11,0,1
63925,1,11,2,60,9,348936,12,11,0,0
63926,1,11,1,22,9,391875,12,11,0,0
63927,1,11,2,36,9,234167,12,11,0,0
63928,1,11,2,58,7,342857,4,11,0,0
63929,1,11,2,37,13,"6,00E+05",15,11,0,1
63930,1,11,2,69,9,"3,00E+05",12,11,0,0
63931,1,11,1,58,9,"5,00E+05",11,11,0,0
63932,1,11,1,57,7,407000,8,11,0,0
63933,1,11,2,59,7,370000,3,11,0,0
63934,1,11,1,34,7,370000,8,11,0,0
63935,1,11,1,58,7,270000,8,11,0,0
63936,1,11,1,47,7,"4,00E+05",8,11,0,0
63937,1,11,2,47,7,303333,6,11,0,0
63938,1,11,2,55,13,324417,15,11,0,0
63939,1,11,1,60,9,"4,00E+05",10,11,0,0
63940,1,11,2,45,7,"2,00E+05",6,11,0,0
63941,1,11,1,37,7,"7,00E+05",8,11,0,1
63942,1,11,2,32,9,"2,00E+05",12,11,0,0
63943,1,11,1,52,9,450000,12,11,0,0
63944,1,11,2,49,9,570000,12,11,0,1
63945,1,11,1,27,13,"7,00E+05",15,11,0,1
63946,1,11,2,62,9,501367,12,11,0,0
63947,1,11,1,50,9,"3,00E+05",12,11,0,0
63948,1,11,1,53,7,"3,00E+05",8,11,0,0
63949,1,11,1,55,9,690000,11,11,0,1
63950,1,11,1,35,9,"4,00E+05",10,11,0,0
63951,1,11,1,41,9,"4,00E+05",10,11,0,0
63952,1,11,1,31,13,402500,14,11,0,0
63953,1,11,2,30,11,402500,12,11,0,0
63954,1,11,2,29,11,340000,12,11,0,0
63955,1,11,1,37,7,628333,8,11,0,1
63956,1,11,2,38,13,202917,15,11,0,0
63957,1,11,1,55,7,334917,6,11,0,0
63958,1,11,1,21,14,10000,15,11,0,0
63959,1,11,1,58,7,"5,00E+05",8,11,0,0
63960,1,11,2,40,11,360000,12,11,0,0
63961,1,11,1,31,15,1618333,16,11,1,1
63962,1,11,2,30,13,"6,00E+05",15,11,0,1
63963,1,11,1,32,9,"8,00E+05",12,11,0,1
63964,1,11,1,31,14,"8,00E+05",14,11,0,1
63965,1,11,2,46,13,"7,00E+05",15,11,0,1
63966,1,11,2,48,11,270000,12,11,0,0
63967,1,11,1,53,7,"3,00E+05",5,11,0,0
63968,1,11,2,41,7,230000,8,11,0,0
63969,1,11,1,35,11,290000,12,11,0,0
63970,1,11,1,42,9,451250,12,11,0,0
63971,1,11,2,40,13,408333,15,11,0,0
63972,1,11,2,48,7,305000,3,11,0,0
63973,1,11,2,28,13,420000,15,11,0,0
63974,1,11,1,23,7,302083,8,11,0,0
63975,1,11,2,36,9,304167,12,11,0,0
63976,1,11,1,62,7,"2,00E+05",3,11,0,0
63977,1,11,2,21,14,350000,14,11,0,0
63978,1,11,2,29,13,704417,15,11,0,1
63979,1,11,1,34,11,250000,12,11,0,0
63980,1,11,1,49,11,3500000,13,11,0,1
63981,1,11,2,52,9,1500000,12,11,0,1
63982,1,11,1,40,9,586667,12,11,0,1
63983,1,11,2,36,9,216667,12,11,0,0
63984,1,11,1,39,9,"4,00E+05",12,11,0,0
63985,1,11,2,39,7,"4,00E+05",3,11,0,0
63986,1,11,1,63,7,"3,00E+05",8,11,0,0
63987,1,11,1,37,11,774405,12,11,0,1
63988,1,11,2,31,15,1302500,17,11,1,1
63989,1,11,1,30,11,"4,00E+05",12,11,0,0
63990,1,11,2,40,7,304167,8,11,0,0
63991,1,11,1,36,9,85000,12,11,0,0
63992,1,11,1,33,13,"7,00E+05",15,11,0,1
63993,1,11,1,40,9,216667,10,11,0,0
63994,1,11,2,33,7,280000,8,11,0,0
63995,1,11,1,51,7,260000,7,11,0,0
63996,1,11,1,49,7,260000,5,11,0,0
63997,1,11,1,35,13,1133333,15,11,0,1
63998,1,11,2,37,14,"5,00E+05",14,11,0,0
63999,1,11,1,50,11,20000,11,11,0,0
64000,3,11,1,31,9,"6,00E+05",12,11,0,1
64001,1,11,2,28,9,"6,00E+05",12,11,0,1
64002,1,11,1,54,9,"4,00E+05",12,11,0,0
64003,1,11,2,51,9,"5,00E+05",12,11,0,0
64004,1,11,1,29,12,320000,13,11,0,0
64005,1,11,2,27,15,687784,17,11,1,1
64006,1,11,2,40,13,135000,15,11,0,0
64007,1,11,2,53,9,350000,10,11,0,0
64008,1,11,1,65,6,125500,2,11,0,0
64009,1,11,1,60,8,"4,00E+05",10,11,0,0
64010,1,11,1,58,7,209833,8,11,0,0
64011,1,11,2,26,9,"2,00E+05",12,11,0,0
64012,1,11,1,24,9,"2,00E+05",12,11,0,0
64013,1,11,2,29,7,270000,8,11,0,0
64014,1,11,2,67,6,"1,00E+05",4,11,0,0
64015,1,11,2,28,7,430000,8,11,0,0
64016,1,11,1,63,9,385000,12,11,0,0
64017,1,11,2,55,9,1317241,12,11,0,1
64018,1,11,2,52,9,"2,00E+05",12,11,0,0
64019,1,11,1,53,9,"2,00E+05",12,11,0,0
64020,1,11,1,62,7,230000,8,11,0,0
64021,1,11,1,29,9,220000,12,11,0,0
64022,1,11,1,44,7,"4,00E+05",6,11,0,0
64023,1,11,2,45,9,"5,00E+05",12,11,0,0
64024,1,11,1,56,9,455417,12,11,0,0
64025,1,11,2,27,12,628333,13,11,0,1
64026,1,11,1,28,9,350000,12,11,0,0
64027,1,11,2,54,15,"3,00E+05",16,11,1,0
64028,1,11,2,61,8,93000,8,11,0,0
64029,1,11,2,52,11,"4,00E+05",12,11,0,0
64030,1,11,1,24,13,924167,15,11,0,1
64031,1,11,2,58,7,279167,6,11,0,0
64032,1,11,1,60,9,558333,12,11,0,1
64033,1,11,1,29,11,420924,12,11,0,0
64034,1,11,2,66,7,250000,8,11,0,0
64035,1,11,1,49,9,562916,12,11,0,1
64036,1,11,2,48,9,150000,12,11,0,0
64037,1,11,1,23,15,320000,17,11,1,0
64038,1,11,2,63,7,168667,8,11,0,0
64039,1,11,1,49,9,714583,12,11,0,1
64040,1,11,2,51,9,30000,11,11,0,0
64041,1,11,2,64,14,808333,14,11,0,1
64042,2,11,2,34,15,1200000,17,11,1,1
64043,1,11,2,47,7,250000,8,11,0,0
64044,1,11,1,48,7,250000,8,11,0,0
64045,1,11,1,57,7,302083,8,11,0,0
64046,1,11,2,30,11,350000,13,11,0,0
64047,1,11,1,49,9,714583,12,11,0,1
64048,1,11,2,51,9,35000,11,11,0,0
64049,1,11,1,57,15,"6,00E+05",17,11,1,1
64050,1,11,2,48,15,5250000,17,11,1,1
64051,1,11,1,24,14,555758,13,11,0,1
64052,1,11,1,26,14,328000,16,11,0,0
64053,1,11,2,29,14,432000,13,11,0,0
64054,1,11,1,38,9,620000,12,11,0,1
64055,2,11,2,32,12,"4,00E+05",14,11,0,0
64056,1,11,1,35,7,"4,00E+05",8,11,0,0
64057,1,11,2,42,15,530000,17,11,1,1
64058,1,11,2,65,9,180000,12,11,0,0
64059,1,11,1,34,9,"6,00E+05",12,11,0,1
64060,1,11,2,35,15,"5,00E+05",17,11,1,0
64061,1,11,1,83,8,"1,00E+06",9,11,0,1
64062,1,11,1,53,15,1300000,17,11,1,1
64063,1,11,2,52,14,372269,15,11,0,0
64064,1,11,1,41,15,35000,17,11,1,0
64065,1,11,2,41,15,1600000,16,11,1,1
64066,1,11,2,77,9,"9,00E+05",12,11,0,1
64067,1,11,2,29,14,3596667,17,11,0,1
64068,1,11,2,41,7,572000,8,11,0,1
64069,1,11,2,32,9,"3,00E+05",12,11,0,0
64070,1,11,1,37,9,856787,12,11,0,1
64071,1,11,1,45,11,895773,12,11,0,1
64072,1,11,1,59,11,660000,9,11,0,1
64073,1,11,1,49,7,275000,8,11,0,0
64074,1,11,2,40,7,275000,6,11,0,0
64075,1,11,1,62,6,250000,6,11,0,0
64076,1,11,1,31,11,774167,10,11,0,1
64077,1,11,1,55,7,620000,8,11,0,1
64078,1,11,1,29,11,"3,00E+05",9,11,0,0
64079,1,11,2,47,7,270000,6,11,0,0
64080,1,11,1,20,11,270000,10,11,0,0
64081,1,11,2,25,11,180000,12,11,0,0
64082,1,11,1,56,9,"6,00E+05",12,11,0,1
64083,1,11,1,45,9,953833,10,11,0,1
64084,1,11,2,47,9,"7,00E+05",11,11,0,1
64085,1,11,2,58,7,405000,8,11,0,0
64086,1,11,1,44,7,250000,6,11,0,0
64087,1,11,2,70,1,2500,0,11,0,0
64088,1,11,2,23,12,270000,13,11,0,0
64089,1,11,1,27,9,270000,12,11,0,0
64090,1,11,2,65,7,2083,8,11,0,0
64091,1,11,1,43,7,270000,4,11,0,0
64092,1,11,2,59,9,4167,9,11,0,0
64093,1,11,1,49,13,"7,00E+05",15,11,0,1
64094,1,11,1,55,7,278333,8,11,0,0
64095,1,11,1,43,11,305833,12,11,0,0
64096,1,11,1,48,9,"5,00E+05",12,11,0,0
64097,1,11,2,40,13,350000,15,11,0,0
64098,1,11,2,67,6,271667,6,11,0,0
64099,1,11,1,57,14,"7,00E+05",15,11,0,1
64100,1,11,2,56,15,1095349,17,11,1,1
64101,1,11,2,23,15,184167,17,11,1,0
64102,1,11,1,40,12,605625,14,11,0,1
64103,1,11,2,36,15,1647529,17,11,1,1
64104,1,11,1,33,15,380625,17,11,1,0
64105,1,11,2,24,9,240000,12,11,0,0
64106,1,11,2,62,8,421250,11,11,0,0
64107,1,11,1,66,8,505667,8,11,0,0
64108,1,11,1,77,6,370000,3,11,0,0
64109,1,11,2,73,1,275625,0,11,0,0
64110,1,11,1,62,7,320000,2,11,0,0
64111,1,11,2,55,7,"1,00E+05",8,11,0,0
64112,1,11,1,40,15,2500000,17,11,1,1
64113,1,11,2,44,17,1700000,19,11,1,1
64114,1,11,1,24,9,570000,12,11,0,1
64115,1,11,2,31,9,126000,11,11,0,0
64116,1,11,1,47,9,"4,00E+05",10,11,0,0
64117,1,11,2,39,9,"4,00E+05",12,11,0,0
64118,1,11,1,37,9,390000,12,11,0,0
64119,1,11,2,35,14,270000,16,11,0,0
64120,1,11,2,30,9,321667,10,11,0,0
64121,1,11,1,50,7,316667,4,11,0,0
64122,1,11,1,41,15,2450333,17,11,1,1
64123,1,11,1,56,13,516667,15,11,0,1
64124,1,11,2,39,13,1700000,15,11,0,1
64125,1,11,2,43,15,"8,00E+05",16,11,1,1
64126,1,11,2,32,15,1100000,17,11,1,1
64127,1,11,1,67,12,894167,14,11,0,1
64128,1,11,1,49,14,"1,00E+06",17,11,0,1
64129,1,11,2,33,13,270000,15,11,0,0
64130,1,11,1,60,7,420000,3,11,0,0
64131,1,11,1,21,13,"2,00E+05",15,11,0,0
64132,1,11,1,40,15,1068421,17,11,1,1
64133,1,11,2,40,9,627273,12,11,0,1
64134,1,11,1,55,9,"4,00E+05",12,11,0,0
64135,1,11,1,43,15,1611539,16,11,1,1
64136,1,11,2,36,13,727027,15,11,0,1
64137,1,11,1,33,9,"5,00E+05",12,11,0,0
64138,1,11,1,69,8,"7,00E+05",10,11,0,1
64139,1,11,2,40,11,"7,00E+05",12,11,0,1
64140,1,11,1,19,9,"4,00E+05",10,11,0,0
64141,1,11,2,72,6,22667,3,11,0,0
64142,1,11,2,76,6,394167,3,11,0,0
64143,1,11,2,39,9,238000,12,11,0,0
64144,1,11,2,18,9,"1,00E+05",12,11,0,0
64145,1,11,1,38,7,270000,8,11,0,0
64146,1,11,2,36,7,130000,8,11,0,0
64147,1,11,1,42,1,301452,0,11,0,0
64148,1,11,2,42,7,236667,8,11,0,0
64149,1,11,1,24,13,283756,15,11,0,0
64150,1,11,1,53,9,330000,12,11,0,0
64151,1,11,1,53,7,590000,6,11,0,1
64152,1,11,2,47,7,249297,4,11,0,0
64153,1,11,1,31,7,265048,6,11,0,0
64154,1,11,2,59,7,90000,4,11,0,0
64155,1,11,2,41,7,288000,4,11,0,0
64156,1,11,1,27,12,639500,14,11,0,1
64157,1,11,2,34,16,802000,17,11,1,1
64158,1,11,1,23,11,361667,12,11,0,0
64159,1,11,1,37,9,"5,00E+05",9,11,0,0
64160,1,11,2,25,9,125000,12,11,0,0
64161,1,11,2,38,7,280000,8,11,0,0
64162,1,11,1,28,7,408333,8,11,0,0
64163,1,11,1,41,9,654833,12,11,0,1
64164,1,11,1,19,9,250000,12,11,0,0
64165,1,11,1,29,9,320833,10,11,0,0
64166,1,11,1,40,12,702500,13,11,0,1
64167,1,11,2,41,15,923250,17,11,1,1
64168,1,11,2,39,9,586833,12,11,0,1
64169,1,11,1,34,7,508000,8,11,0,0
64170,1,11,1,56,7,690000,8,11,0,1
64171,1,11,1,63,7,270000,3,11,0,0
64172,1,11,2,60,7,70000,7,11,0,0
64173,1,11,1,71,6,88000,3,11,0,0
64174,1,11,1,49,1,286050,0,11,0,0
64175,1,11,1,52,7,"8,00E+05",6,11,0,1
64176,1,11,2,38,11,750000,9,11,0,1
64177,1,11,1,49,14,1865000,15,11,0,1
64178,1,11,2,40,12,1350000,14,11,0,1
64179,1,11,1,57,9,"7,00E+05",12,11,0,1
64180,1,11,2,51,9,450000,12,11,0,0
64181,1,11,1,40,11,3108333,12,11,0,1
64182,1,11,1,35,9,330000,12,11,0,0
64183,1,11,2,28,17,805000,17,11,1,1
64184,3,11,1,27,9,302500,12,11,0,0
64185,1,11,2,35,7,280000,8,11,0,0
64186,1,11,1,29,9,250000,9,11,0,0
64187,1,11,1,25,9,180000,9,11,0,0
64188,1,11,1,48,7,420000,7,11,0,0
64189,1,11,2,37,9,480000,9,11,0,0
64190,1,11,1,45,7,450000,8,11,0,0
64191,1,11,1,63,7,270000,6,11,0,0
64192,1,11,1,40,9,394905,12,11,0,0
64193,1,11,2,73,1,275000,0,11,0,0
64194,1,11,2,38,7,320000,7,11,0,0
64195,1,11,2,51,7,483333,8,11,0,0
64196,1,11,2,41,9,20000,10,11,0,0
64197,1,11,1,25,7,377500,6,11,0,0
64198,1,11,2,57,9,363167,12,11,0,0
64199,1,11,1,40,7,426500,3,11,0,0
64200,1,11,1,76,7,274167,6,11,0,0
64201,1,11,1,54,9,350000,12,11,0,0
64202,1,11,2,55,9,360000,12,11,0,0
64203,1,11,1,62,13,503333,15,11,0,0
64204,1,11,1,35,15,1140426,17,11,1,1
64205,1,11,2,25,12,320000,14,11,0,0
64206,1,11,1,31,9,"6,00E+05",12,11,0,1
64207,1,11,1,59,7,1500000,8,11,0,1
64208,1,11,2,41,12,405000,13,11,0,0
64209,3,11,2,28,15,"4,00E+05",17,11,1,0
64210,1,11,1,40,15,1500000,16,11,1,1
64211,1,11,2,37,9,360000,12,11,0,0
64212,1,11,1,54,9,450000,12,11,0,0
64213,1,11,1,52,11,350000,12,11,0,0
64214,1,11,1,26,7,252500,6,11,0,0
64215,1,11,1,45,9,350000,12,11,0,0
64216,1,11,1,34,9,"3,00E+05",12,11,0,0
64217,1,11,1,65,1,210000,0,11,0,0
64218,1,11,2,18,9,220000,10,11,0,0
64219,1,11,2,25,7,"1,00E+05",8,11,0,0
64220,1,11,1,29,11,280000,12,11,0,0
64221,1,11,1,36,11,"9,00E+05",9,11,0,1
64222,1,11,1,42,9,"3,00E+05",12,11,0,0
64223,1,11,2,57,11,"1,00E+05",9,11,0,0
64224,1,11,1,54,9,"8,00E+05",12,11,0,1
64225,1,11,2,99,7,350000,6,11,0,0
64226,1,11,2,52,7,220000,4,11,0,0
64227,1,11,1,47,9,"5,00E+05",10,11,0,0
64228,1,11,2,51,13,1245167,15,11,0,1
64229,1,11,1,32,13,1251000,15,11,0,1
64230,1,11,1,52,7,380000,1,11,0,0
64231,1,11,1,62,9,230000,10,11,0,0
64232,1,11,2,25,12,270000,14,11,0,0
64233,1,11,2,27,9,150000,12,11,0,0
64234,1,11,1,40,7,254000,4,11,0,0
64235,1,11,2,38,7,150000,3,11,0,0
64236,1,11,2,52,9,478000,12,11,0,0
64237,1,11,1,57,7,376500,4,11,0,0
64238,1,11,1,30,9,431435,12,11,0,0
64239,1,11,1,57,11,1600000,12,11,0,1
64240,1,11,1,32,12,280000,14,11,0,0
64241,1,11,1,27,9,280000,12,11,0,0
64242,1,11,1,46,13,2400000,15,11,0,1
64243,1,11,1,32,9,"4,00E+05",12,11,0,0
64244,1,11,2,28,9,"3,00E+05",10,11,0,0
64245,1,11,1,53,15,1984849,17,11,1,1
64246,1,11,2,49,11,737833,13,11,0,1
64247,1,11,2,43,15,370000,17,11,1,0
64248,1,11,1,70,9,"5,00E+05",12,11,0,0
64249,1,11,2,60,9,180000,12,11,0,0
64250,1,11,1,27,15,1495604,19,11,1,1
64251,1,11,2,38,15,1111791,17,11,1,1
64252,1,11,2,30,15,803333,17,11,1,1
64253,1,11,2,50,9,720000,10,11,0,1
64254,1,11,1,50,7,"7,00E+05",7,11,0,1
64255,1,11,1,48,7,280000,5,11,0,0
64256,1,11,2,49,7,393000,4,11,0,0
64257,1,11,1,22,7,270000,8,11,0,0
64258,1,11,1,48,7,325714,7,11,0,0
64259,1,11,2,42,7,242000,4,11,0,0
64260,1,11,1,58,7,272203,8,11,0,0
64261,1,11,1,44,15,"4,00E+05",17,11,1,0
64262,1,11,1,63,7,257000,3,11,0,0
64263,1,11,1,50,7,280000,8,11,0,0
64264,1,11,1,50,9,396667,12,11,0,0
64265,1,11,1,45,9,150000,12,11,0,0
64266,1,11,1,54,7,"3,00E+05",5,11,0,0
64267,1,11,2,48,9,260000,12,11,0,0
64268,1,11,2,24,15,410000,16,11,1,0
64269,1,11,1,69,7,121667,3,11,0,0
64270,1,11,1,78,6,200833,4,11,0,0
64271,1,11,1,67,6,72166,4,11,0,0
64272,1,11,1,70,7,680000,3,11,0,1
64273,1,11,1,40,7,566667,4,11,0,1
64274,1,11,1,78,7,404167,1,11,0,0
64275,1,11,1,68,10,356667,10,11,0,0
64276,1,11,2,61,9,156667,9,11,0,0
64277,3,11,1,41,11,293333,12,11,0,0
64278,3,11,2,41,9,15000,10,11,0,0
64279,1,11,1,46,7,356667,8,11,0,0
64280,1,11,2,37,15,1102500,16,11,1,1
64281,1,11,1,68,13,816667,15,11,0,1
64282,1,11,2,60,9,40000,9,11,0,0
64283,1,11,1,60,6,766667,4,11,0,1
64284,1,11,1,82,6,27500,6,11,0,0
64285,1,11,1,82,6,666667,2,11,0,1
64286,1,11,1,51,7,615000,4,11,0,1
64287,1,11,1,66,7,41667,8,11,0,0
64288,1,11,2,65,7,196667,3,11,0,0
64289,1,11,1,54,9,303333,10,11,0,0
64290,1,11,2,55,7,447500,6,11,0,0
64291,1,11,2,59,9,250000,9,11,0,0
64292,1,11,1,63,6,591667,6,11,0,1
64293,1,11,1,28,15,"8,00E+05",16,11,1,1
64294,1,11,2,25,13,350000,15,11,0,0
64295,1,11,2,50,11,255000,12,11,0,0
64296,1,11,2,21,14,120000,14,11,0,0
64297,1,11,2,60,11,704167,13,11,0,1
64298,1,11,1,51,12,1760000,15,11,0,1
64299,1,11,2,53,15,2100000,16,11,1,1
64300,1,11,1,65,15,1047000,17,11,1,1
64301,1,11,2,64,14,1037407,15,11,0,1
64302,1,11,1,45,7,"6,00E+05",8,11,0,1
64303,1,11,2,43,7,277667,4,11,0,0
64304,1,11,1,46,9,275000,10,11,0,0
64305,1,11,2,46,7,275000,8,11,0,0
64306,1,11,2,37,9,364167,12,11,0,0
64307,1,11,1,67,9,"3,00E+05",9,11,0,0
64308,1,11,2,61,7,16000,8,11,0,0
64309,1,11,1,81,6,"2,00E+05",5,11,0,0
64310,1,11,2,66,7,"2,00E+05",8,11,0,0
64311,1,11,1,81,6,"2,00E+05",5,11,0,0
64312,1,11,2,66,7,"2,00E+05",8,11,0,0
64313,1,11,1,52,7,340000,8,11,0,0
64314,1,11,2,54,7,"2,00E+05",8,11,0,0
64315,1,11,2,30,9,257000,10,11,0,0
64316,1,11,1,55,9,"5,00E+05",12,11,0,0
64317,1,11,2,34,9,338333,12,11,0,0
64318,1,11,1,36,9,280000,12,11,0,0
64319,1,11,1,55,9,1103333,12,11,0,1
64320,3,11,1,26,14,350000,15,11,0,0
64321,1,11,1,58,9,390500,12,11,0,0
64322,1,11,2,47,9,477000,11,11,0,0
64323,1,11,1,53,7,"4,00E+05",8,11,0,0
64324,1,11,2,30,7,360833,8,11,0,0
64325,1,11,1,46,7,116667,6,11,0,0
64326,1,11,1,41,9,550000,12,11,0,1
64327,1,11,2,40,13,520000,15,11,0,1
64328,1,11,2,21,9,302000,11,11,0,0
64329,1,11,1,25,9,483022,11,11,0,0
64330,1,11,1,37,9,"6,00E+05",12,11,0,1
64331,1,11,2,42,7,355000,8,11,0,0
64332,1,11,2,38,9,536333,12,11,0,1
64333,1,11,2,50,7,162000,8,11,0,0
64334,1,11,2,20,13,304167,14,11,0,0
64335,1,11,2,29,13,1284333,15,11,0,1
64336,1,11,1,31,15,418917,17,11,1,0
64337,1,11,2,56,7,516667,8,11,0,1
64338,1,11,1,60,7,366667,5,11,0,0
64339,1,11,2,32,7,250000,7,11,0,0
64340,1,11,1,36,7,"3,00E+05",8,11,0,0
64341,1,11,1,53,9,150000,12,11,0,0
64342,1,11,1,36,13,1115000,15,11,0,1
64343,1,11,2,57,9,650000,12,11,0,1
64344,1,11,2,54,7,50000,7,11,0,0
64345,1,11,1,46,9,380000,10,11,0,0
64346,1,11,1,65,7,360000,4,11,0,0
64347,1,11,2,51,7,4167,6,11,0,0
64348,1,11,1,26,7,270000,8,11,0,0
64349,1,11,1,19,9,360000,10,11,0,0
64350,1,11,1,53,7,504167,8,11,0,0
64351,1,11,2,43,15,1199016,17,11,1,1
64352,1,11,2,94,6,350000,1,11,0,0
64353,1,11,1,46,7,297143,8,11,0,0
64354,1,11,1,54,9,420000,10,11,0,0
64355,1,11,2,56,9,151000,11,11,0,0
64356,1,11,1,50,9,705833,12,11,0,1
64357,1,11,2,43,13,505833,15,11,0,0
64358,1,11,1,67,7,380000,4,11,0,0
64359,1,11,2,66,7,1667,4,11,0,0
64360,1,11,2,21,9,"3,00E+05",12,11,0,0
64361,1,11,1,42,7,360000,3,11,0,0
64362,1,11,1,62,7,261000,3,11,0,0
64363,1,11,2,60,7,1667,8,11,0,0
64364,1,11,2,64,7,334167,3,11,0,0
64365,1,11,1,47,7,60000,8,11,0,0
64366,1,11,1,37,9,303750,12,11,0,0
64367,1,11,1,78,15,7083333,17,11,1,1
64368,1,11,2,58,9,750000,9,11,0,1
64369,1,11,1,59,7,"2,00E+05",8,11,0,0
64370,1,11,2,49,9,"1,00E+05",10,11,0,0
64371,1,11,1,24,9,484167,12,11,0,0
64372,1,11,1,49,7,575000,8,11,0,1
64373,1,11,2,43,7,"4,00E+05",8,11,0,0
64374,1,11,1,60,7,466667,4,11,0,0
64375,1,11,1,47,7,"4,00E+05",8,11,0,0
64376,1,11,2,42,9,"2,00E+05",12,11,0,0
64377,1,11,1,35,7,"3,00E+05",6,11,0,0
64378,1,11,1,35,9,1434000,12,11,0,1
64379,1,11,1,58,7,120000,8,11,0,0
64380,1,11,2,53,7,120000,8,11,0,0
64381,1,11,2,25,9,350000,10,11,0,0
64382,1,11,1,49,7,1667,6,11,0,0
64383,1,11,2,64,9,1103333,12,11,0,1
64384,1,11,1,47,9,408333,12,11,0,0
64385,1,11,2,40,9,"3,00E+05",12,11,0,0
64386,1,11,1,37,9,"4,00E+05",11,11,0,0
64387,1,11,2,32,13,889167,14,11,0,1
64388,1,11,1,64,8,1053333,8,11,0,1
64389,1,11,2,43,7,281667,6,11,0,0
64390,1,11,1,70,8,2083,7,11,0,0
64391,1,11,2,75,1,16667,0,11,0,0
64392,1,11,1,52,7,480000,8,11,0,0
64393,1,11,1,29,7,"1,00E+05",4,11,0,0
64394,1,11,1,38,9,150000,12,11,0,0
64395,1,11,1,38,9,"1,00E+05",10,11,0,0
64396,1,11,1,48,9,1508333,12,11,0,1
64397,1,11,2,30,15,"6,00E+05",17,11,1,1
64398,1,11,1,35,15,"5,00E+05",17,11,1,0
64399,1,11,1,40,9,"3,00E+05",10,11,0,0
64400,1,11,1,62,9,"1,00E+05",12,11,0,0
64401,1,11,1,53,7,280000,6,11,0,0
64402,1,11,2,44,9,288500,12,11,0,0
64403,1,11,2,26,15,"9,00E+05",17,11,1,1
64404,1,11,2,39,7,122083,7,11,0,0
64405,1,11,1,46,9,"4,00E+05",12,11,0,0
64406,1,11,1,54,7,"4,00E+05",8,11,0,0
64407,1,11,1,44,15,1200000,16,11,1,1
64408,1,11,2,44,15,1030000,16,11,1,1
64409,1,11,2,49,15,"6,00E+05",17,11,1,1
64410,1,11,2,35,9,321250,12,11,0,0
64411,1,11,1,41,9,"5,00E+05",12,11,0,0
64412,1,11,2,51,12,569000,14,11,0,1
64413,1,11,1,57,7,305000,5,11,0,0
64414,1,11,1,32,15,2250000,17,11,1,1
64415,1,11,1,43,9,847500,10,11,0,1
64416,1,11,1,38,11,525000,12,11,0,1
64417,1,11,2,34,13,728333,15,11,0,1
64418,1,11,1,31,15,1300000,17,11,1,1
64419,1,11,2,32,15,4010833,18,11,1,1
64420,1,11,1,42,7,753333,8,11,0,1
64421,1,11,2,64,6,220000,1,11,0,0
64422,1,11,2,47,7,120000,4,11,0,0
64423,1,11,2,65,6,160000,3,11,0,0
64424,1,11,2,42,9,388333,12,11,0,0
64425,1,11,1,49,7,160000,8,11,0,0
64426,1,11,2,57,9,508333,12,11,0,0
64427,1,11,1,60,15,1003333,17,11,1,1
64428,1,11,1,54,7,502417,8,11,0,0
64429,1,11,1,29,9,750000,12,11,0,1
